DateTime,SPX.GI,DJI.GI,IXIC.GI,GSPTSE.GI,IBOVESPA.GI,MERV.GI,MXX.GI,FTSE.GI,FCHI.GI,GDAXI.GI,FTSEMIB.FI,IBEX.GI,SSMI.GI,BFX.GI,AEX.GI,N225.GI,SENSEX.BO,STI.GI,AS51.GI,KS11.GI,000001.SH,399001.SZ,000300.SH,HSI.HI,NZ50.GI,SETI.GI,136647.MI,IPSA.GI,ISEQ.GI,BVLX.GI,KAX.GI,HEX.GI,OSEAX.GI,OMXS30.GI
2023/01/31,4076.6,34086.04,11584.55,20767.38,113431,253548.48,54564.27,7771.7,7082.42,15128.27,26599.74,9034,11285.78,3860.53,745.19,27327.11,59549.9,3365.67,7476.66,2425.08,3255.6692,12001.2646,4156.8578,21842.33,11967.72,1671.46,463.691154,5322.39,7907.51,4406.64,1834.5314,11072.219,1363.28,2198.539
2023/02/01,4119.21,34092.96,11816.32,20751.05,112074,251062.13,55018.91,7761.11,7077.11,15180.74,26703.87,9098.1,11200.93,3855.46,747.68,27346.88,59708.08,3377.65,7501.66,2449.8,3284.9213,12158.1902,4195.9332,22072.18,12090.93,1685.75,446.522692,5308.17,8001.31,4398.9,1845.9247,11133.205,1375.56,2210.131
2023/02/02,4179.76,34053.94,12200.82,20740.44,110141,248854.58,53874.91,7820.16,7166.27,15515.55,27100.62,9229.7,11188.42,3912.08,758.61,27402.05,59932.24,3363.68,7511.65,2469.92,3285.6705,12131.2009,4181.1493,21958.36,12152.16,1682.58,448.942155,5313.52,8168.96,4461.4,1838.2978,11297.43,1360.86,2287.4005
2023/02/03,4136.48,33926.01,12006.96,20758.34,108523,239369.95,54049.05,7901.8,7233.94,15462.64,26950.74,9225.6,11349.39,3907.65,763.86,27509.46,60841.88,3384.29,7558.11,2480.4,3263.4059,12054.295,4141.6319,21660.47,12197.15,1688.36,449.532191,5314.29,8154.6,4404,1873.1014,11319.572,1378.02,2292.2464
2023/02/06,4111.08,33891.02,11887.45,20628.92,108722,243607.59,54049.05,7836.71,7137.1,15345.91,27022.33,9159.2,11283.25,3888.97,752.4,27693.65,60506.9,3385.93,7538.98,2448.06,3238.6978,11912.5612,4086.8779,21222.16,12197.15,1682.11,452.815909,5285.62,8095.41,4419.19,1885.7171,11220.01,1365.78,2258.2038
2023/02/07,4164,34156.69,12113.79,20725,107830,246804.16,53335.51,7864.71,7132.35,15320.88,27118.74,9172.4,11233.87,3873.24,753.09,27685.47,60286.04,3380.84,7504.14,2451.71,3248.094,11926.8803,4094.2335,21298.7,12128.98,1680.49,438.787291,5271.27,8048.78,4410.17,1891.2128,11225.738,1377.27,2254.8
2023/02/08,4117.86,33949.01,11910.52,20679.54,109951,250125.37,53125.01,7885.17,7119.83,15412.05,27160.73,9227.3,11276.28,3901.69,748.4,27606.46,60663.79,3388.52,7530.07,2482.45,3232.1063,11853.463,4076.1411,21283.52,12211.96,1670.34,439.915787,5328.83,8010.48,4397.23,1908.7757,11336.985,1415.94,2244.1392
2023/02/09,4081.5,33699.88,11789.58,20597.75,108008,248238.6,52801.43,7911.15,7188.36,15523.42,27503.75,9243.5,11217.73,3922.01,757.05,27584.35,60806.22,3359.48,7490.33,2481.52,3270.3826,12048.2717,4130.8565,21624.36,12118.67,1669.17,433.074496,5356.92,8048.49,4399.31,1915.1132,11324.933,1413.04,2235.3716
2023/02/10,4090.46,33869.27,11718.12,20612.12,108078,249897.5,52482.02,7882.45,7129.73,15307.98,27268.17,9117.4,11130.46,3887.49,752.22,27670.98,60682.7,3360.69,7433.66,2464.98,3260.6734,11976.8529,4106.3097,21190.42,12178.76,1664.57,433.363455,5392.45,7863.69,4414.89,1897.9436,11197.478,1418.24,2200.7722
2023/02/13,4137.29,34245.93,11891.79,20702.23,108836.47,257625.79,53050.83,7947.6,7208.59,15397.34,27438.61,9210.3,11209.34,3896.88,762.64,27427.32,60431.84,3324.7,7417.75,2452.7,3284.1599,12113.6075,4143.574,21164.42,12075.18,1664.89,429.589305,5366.18,7960.34,4384.11,1928.3027,11301.133,1415.93,2233.1822
2023/02/14,4136.13,34089.27,11960.15,20704.79,107848.81,258463.48,52663.12,7953.85,7213.81,15450.79,27498.26,9263.2,11231.91,3892.94,762.97,27602.77,61032.26,3318.2,7430.86,2465.64,3293.2825,12094.9404,4145.2902,21113.76,12074.47,1652.76,426.171222,5332.43,8013.75,4357.01,1925.3928,11335.622,1417.07,2232.8763
2023/02/15,4147.6,34128.05,12070.59,20720.39,109600.14,254969.81,53422.24,7997.83,7300.86,15506.34,27533.69,9294.8,11272.67,3918.74,769.73,27501.86,61275.09,3280.82,7352.21,2427.9,3280.4919,12064.3775,4123.6893,20812.17,12083.12,1647.39,427.681271,5404.3,8130.73,4410.6,1926.6714,11269.911,1413.44,2255.1353
2023/02/16,4090.41,33696.85,11855.83,20606.42,109941.46,257247.15,54015.82,8012.53,7366.16,15533.64,27853.74,9327.3,11194.91,3915.89,771.69,27696.44,61319.51,3311.23,7410.31,2475.48,3249.0295,11907.399,4093.4876,20987.67,12157.75,1658.29,431.294103,5451.45,8154.19,4451.15,1912.6725,11282.942,1417.03,2256.5445
2023/02/17,4079.09,33826.69,11787.27,20515.24,109177,248979.38,53789.64,8004.36,7347.72,15482,27751.14,9333,11256.29,3919.02,765.04,27513.13,61002.57,3328.37,7346.77,2451.21,3224.0243,11715.7684,4034.507,20719.81,12144.66,1651.67,427.247784,5328.96,8221.1,4459.67,1926.6361,11269.237,1402.56,2249.384
2023/02/20,4079.09,33826.69,11787.27,20515.24,109177,248979.38,53908.55,8014.31,7335.61,15477.55,27597.01,9281.3,11266.68,3927.08,762.63,27531.94,60691.54,3308.75,7351.52,2455.12,3290.3383,11954.1276,4133.4896,20886.96,11896.05,1657.69,441.415211,5330.76,8247.5,4464.51,1928.7922,11307.699,1407.02,2238.4534
2023/02/21,3997.34,33129.59,11492.3,20252.64,109177,248979.38,53239.95,7977.75,7308.65,15397.62,27409.34,9252.1,11282.16,3901.11,757.66,27473.1,60672.72,3306.86,7336.3,2458.96,3306.5236,11968.6048,4144.3536,20529.49,11801.49,1668.63,440.169607,5261.37,8232.39,4462.88,1943.1225,11289.218,1396.71,2223.4899
2023/02/22,3991.05,33045.09,11507.07,20193.33,107152.05,244719.09,53180.99,7930.63,7299.26,15399.89,27101.53,9172.7,11300.29,3889.4,756.63,27104.32,59744.98,3300.04,7314.5,2417.68,3291.1477,11900.1225,4106.9506,20423.84,11794.22,1659.48,425.257648,5258.46,8162.39,4382.65,1929.5727,11250.036,1388.19,2223.3046
2023/02/23,4012.32,33153.91,11590.4,20188.19,107592.87,248006.34,53085.71,7907.72,7317.43,15475.69,27277.62,9231.6,11247.75,3888.52,755.72,27104.32,59605.8,3264.93,7285.4,2439.09,3287.477,11884.3049,4103.6463,20351.35,11888.5,1652.47,422.057185,5312.79,8156.89,4405.86,1937.3071,11291.994,1406.4,2227.5811
2023/02/24,3970.04,32816.92,11394.94,20219.19,105798.43,248324.68,52686.24,7878.66,7187.27,15209.74,26986.35,9201.5,11181.77,3859.5,746.41,27453.48,59463.93,3282.3,7307.03,2423.61,3267.1597,11787.4527,4061.0457,20010.04,11905.75,1634.02,415.760943,5331.57,8057.59,4415.92,1927.0924,11213.583,1398.42,2206.4313
2023/02/27,3982.24,32889.09,11466.98,20260.13,105711.05,250465.59,53013.62,7935.11,7295.55,15381.43,27444.31,9314.3,11219.93,3908.45,756.99,27423.96,59288.35,3263.24,7224.81,2402.64,3258.0344,11701.9465,4043.8444,19943.51,11793.33,1627.35,407.037842,5357.1,8214.79,4436.32,1945.9872,11356.046,1409.44,2234.9855
2023/02/28,3970.15,32656.7,11455.54,20221.19,104931.93,247459.28,52758.06,7876.28,7267.93,15365.14,27478.37,9394.6,11098.35,3902.21,752.93,27445.56,58962.12,3262.63,7258.4,2412.85,3279.6053,11783.7975,4069.4587,19785.94,11894.58,1622.35,411.261766,5394.9,8214.9,4435.01,1932.4983,11336.892,1413.19,2226.7546
2023/03/01,3951.39,32661.84,11379.48,20259.78,104384.67,249580.45,53473.46,7914.93,7234.25,15305.02,27315.08,9322.9,11056.08,3879.87,749.38,27516.53,59411.08,3255.08,7251.6,2412.85,3312.3478,11914.318,4126.9415,20619.71,11876.35,1619.98,416.526743,5375.37,8220.06,4380.45,1939.1448,11325.569,1414.47,2214.68
2023/03/02,3981.35,33003.57,11462.98,20337.21,103325.61,242748.91,53329.53,7944.04,7284.22,15327.64,27397.6,9327.3,11165.58,3856.39,755.17,27498.87,58909.35,3234.9,7255.36,2427.85,3310.6536,11849.5074,4117.7377,20429.46,11900.86,1612.64,414.125136,5407.24,8393.53,4444.1,1942.956,11279.328,1424.64,2214.6711
2023/03/03,4045.64,33390.97,11689.01,20581.58,103865.99,245865.17,54182.27,7947.11,7348.12,15578.39,27825.08,9464.2,11190.09,3885.05,760.57,27927.47,59808.97,3232.02,7283.57,2432.07,3328.3927,11851.9177,4130.5513,20567.54,11868.79,1606.88,408.895163,5439.46,8447.4,4521.32,1952.3585,11412.915,1428.15,2252.7605
2023/03/06,4048.42,33431.44,11675.74,20514.8,104700.32,253018.57,53924.19,7929.79,7373.21,15653.58,27949.29,9511,11147.25,3881.94,759.83,28237.78,60224.46,3239.31,7328.6,2462.62,3322.0259,11842.8846,4109.0102,20603.19,11912.48,1606.88,409.9339,5427.52,8562.1,4456.74,1952.4728,11381.26,1427,2261.8628
2023/03/07,3986.37,32856.46,11530.33,20275.54,104227.93,246501.02,53068.73,7919.48,7339.27,15559.53,27761.57,9411.1,11064.08,3852.26,751.52,28309.16,60224.46,3245.27,7364.65,2463.35,3285.0988,11608.5832,4048.8519,20534.48,11919.56,1618.51,417.621827,5403.44,8582.74,4453.35,1950.6675,11310.74,1418.41,2244.6607
2023/03/08,3992.01,32798.4,11576,20346.53,106540.32,250911.8,53388.66,7929.92,7324.76,15631.87,27911.52,9466.1,11025.26,3849.32,753.35,28444.19,60348.09,3226.86,7307.77,2431.91,3283.2479,11598.2881,4034.1077,20051.25,11855.54,1612.6,421.028077,5416.39,8565.41,4456.57,1923.9116,11267.149,1415.69,2248.5223
2023/03/09,3918.32,32254.86,11338.36,20086.72,105071.19,247553.84,53426.77,7879.98,7315.88,15633.21,27710.53,9423.2,10948.85,3822.72,753.2,28623.15,59806.28,3214.51,7311.12,2419.09,3276.0937,11579.9936,4019.8505,19925.74,11826.15,1614.22,423.041292,5410.59,8491.14,4463.95,1948.8569,11207.158,1402.42,2245.109
2023/03/10,3861.59,31909.64,11138.89,19774.92,103618.2,236419.44,52794.53,7748.35,7220.67,15427.97,27281.96,9285,10765.26,3746.75,743.03,28143.97,59135.13,3177.43,7144.69,2394.59,3230.0766,11442.5371,3967.1352,19319.92,11727.04,1599.65,425.691194,5393.72,8384.22,4447.65,1911.4337,10971.548,1391.72,2188.9184
2023/03/13,3855.76,31819.14,11188.84,19588.9,103121.36,225227.52,53012.25,7548.63,7011.5,14959.47,26183.54,8958.9,10632.05,3660,727.25,27832.96,58237.85,3132.37,7108.85,2410.6,3268.6955,11505.0237,4008.686,19695.97,11672.9,1573.07,429.527083,5337.04,8103.06,4413.32,1886.0829,10732.272,1354.07,2161.5002
2023/03/14,3919.29,32155.4,11428.15,19694.16,102932.38,220447.04,52691.66,7637.11,7141.57,15232.83,26800.98,9159,10716.72,3728.72,737.52,27222.04,57900.19,3129.75,7008.88,2348.97,3245.3123,11416.5695,3984.6956,19247.96,11595.47,1523.89,424.474777,5298.78,8291.43,4457.15,1913.1331,10889.864,1370.89,2188.143
2023/03/15,3891.93,31874.57,11434.05,19378.84,102675.45,209824.2,52085.6,7344.45,6885.71,14735.26,25565.84,8759.1,10516.4,3629.91,716.47,27229.48,57555.9,3172.92,7068.92,2379.72,3263.3148,11413.4325,3986.902,19539.87,11617.27,1565,434.11149,5196.61,8053.18,4385.38,1895.8559,10577.616,1315.08,2106.905
2023/03/16,3960.28,32246.55,11717.28,19539.01,103434.66,223388.24,52505.7,7410.03,7025.72,14967.1,25918.76,8890.2,10719.1,3652.55,727.06,27010.61,57634.84,3155.54,6965.54,2361.54,3226.8912,11237.7039,3939.1505,19203.91,11699.02,1554.65,428.387701,5197.37,8155.51,4435.73,1880.2711,10558.922,1313.33,2129.5781
2023/03/17,3916.64,31861.98,11630.51,19387.72,101981.53,221740.26,51925.61,7335.4,6925.4,14768.2,25494.54,8719.3,10613.55,3602.8,722.43,27333.79,57989.9,3183.28,6994.8,2395.69,3250.546,11278.0462,3958.8194,19518.59,11725.62,1563.67,425.411394,5112.03,7983.61,4347.84,1871.1698,10373.998,1309.43,2089.7007
2023/03/20,3951.57,32244.58,11675.54,19519.43,100922.89,221059.08,51925.61,7403.85,7013.14,14933.38,25899.57,8833.1,10643.64,3630.99,729.05,26945.67,57628.95,3139.76,6898.51,2379.2,3234.9103,11247.1347,3939.077,19000.71,11564.75,1555.45,416.530075,5170.09,8167.5,4386.25,1896.1935,10561.302,1321.73,2118.7143
2023/03/21,4002.87,32560.6,11860.11,19654.92,100998.13,228790.23,52652.65,7536.22,7112.91,15195.34,26554.33,9049.4,10792.58,3685.24,736.18,26945.67,58074.68,3173.93,6955.39,2388.35,3255.6505,11427.2467,3982.3782,19258.76,11531.3,1577.18,421.380178,5299.17,8374.56,4423.96,1917.599,10721.494,1333.28,2145.3974
2023/03/22,3936.97,32030.11,11669.96,19532.78,100220.63,224914.58,52550.4,7566.84,7131.12,15216.19,26523.33,9009.3,10782.28,3666.07,741.8,27466.61,58214.59,3220.98,7015.59,2403.65,3265.7475,11496.9307,3999.4427,19591.43,11586.93,1585.08,426.473818,5271.18,8332.16,4389.53,1933.587,10659.94,1335.18,2146.826
2023/03/23,3948.72,32105.25,11787.4,19459.92,97926.34,219276.74,52827.93,7499.6,7139.25,15210.39,26482.21,8970,10718.54,3657.72,743.59,27419.61,57925.28,3219,6968.61,2424.48,3286.6491,11605.2891,4039.0895,20049.64,11594.94,1593.65,428.856648,5275.37,8235.78,4374.61,1947.6059,10602.854,1332.41,2135.9965
2023/03/24,3970.99,32237.53,11823.96,19501.49,98829.27,219276.74,52771.12,7405.45,7015.1,14957.23,25892.18,8792.5,10634.04,3626.44,731.81,27385.25,57527.1,3212.64,6955.24,2414.96,3265.6537,11634.2202,4027.0457,19915.68,11580.81,1591.85,428.904058,5248.86,7999.6,4329.1,1948.1868,10337.552,1293.45,2087.7766
2023/03/27,3977.53,32432.08,11768.84,19624.74,99670.47,233739.39,52851.42,7471.77,7078.27,15127.68,26206.67,8906.1,10786.22,3663.33,735.91,27476.87,57653.86,3239.03,6961.98,2406.77,3251.3971,11647.9387,4012.4771,19567.69,11612.86,1593.37,430.896308,5258.08,8094.59,4374.36,1976.3385,10443.865,1312.22,2111.7686
2023/03/28,3971.27,32394.25,11716.08,19657.53,101185.09,242385.97,53209.1,7484.25,7088.34,15142.02,26329.46,8944.3,10839.11,3667.16,733.81,27518.25,57613.72,3255.54,7034.09,2434.94,3245.376,11564.4505,3999.5147,19784.65,11771.27,1606.91,431.188694,5244.75,8124.73,4404.24,1964.9459,10415.585,1316.28,2115.6145
2023/03/29,4027.81,32717.6,11926.24,19837.65,101792.52,249104.1,53882.95,7564.27,7186.99,15328.78,26739.01,9070.7,10963.31,3744.81,745.54,27883.78,57960.09,3262.54,7050.33,2443.92,3240.0568,11579.9147,4006.144,20192.4,11736.75,1610.52,433.083438,5313.76,8223.43,4444.88,1988.7061,10490.175,1325.78,2149.3636
2023/03/30,4050.83,32859.03,12013.47,19940.99,103713.45,251639.07,54198.94,7620.43,7263.37,15522.4,27021.04,9207.1,11032.21,3777.44,752.46,27782.93,57960.09,3257.18,7122.34,2453.16,3261.2485,11651.8314,4038.5257,20309.13,11933.17,1605.42,436.009828,5309.2,8328.72,4543.1,2009.0525,10665.871,1342.49,2199.4404
2023/03/31,4109.31,33274.15,12221.91,20099.89,101882.2,245716.17,53904,7631.74,7322.39,15628.84,27113.95,9232.5,11106.24,3793.19,756.18,28041.48,58991.52,3258.9,7177.75,2476.86,3272.8602,11726.3977,4050.9257,20400.11,11884.5,1609.17,437.881235,5324.62,8341.19,4582,2013.7224,10731.725,1352.32,2223.745
2023/04/03,4124.51,33601.15,12189.45,20278.28,101506.18,254696.9,53782.79,7673,7345.96,15580.92,27179.37,9157.4,11093.09,3783.43,758.41,28188.15,59106.44,3281.08,7223.01,2472.34,3296.396,11889.4196,4090.5676,20409.18,11838.79,1600.37,443.581688,5309,8253.23,4573.66,2001.8382,10707.474,1373.49,2211.0194
2023/04/04,4100.6,33402.38,12126.33,20275.76,101869.45,251488.29,54331.54,7634.52,7344.96,15603.47,27026.56,9183.2,11073.48,3763.92,758.36,28287.42,59106.44,3311.12,7236.02,2475.46,3312.5578,11859.4765,4103.1052,20274.59,11898.56,1594.05,441.70215,5228,8216.6,4575.52,1998.1869,10748.704,1364.87,2215.911
2023/04/06,4105.02,33485.29,12087.96,20196.69,100821.73,252848.72,53407.85,7741.56,7324.75,15597.89,27213.86,9312.3,11230.07,3807.06,759.84,27472.63,59832.97,3300.48,7218.98,2459.23,3312.628,11866.311,4096.64,20331.2,11870.08,1571.13,438.922436,5274.2,8126.09,4604.97,1988.0537,10704.673,1358.82,2184.7282
2023/04/07,4105.02,33485.29,12087.96,20196.69,100821.73,252848.72,53407.85,7741.56,7324.75,15597.89,27213.86,9312.3,11230.07,3807.06,759.84,27518.31,59832.97,3300.48,7218.98,2490.41,3327.6457,11967.7433,4123.2799,20331.2,11870.08,1577.07,438.268094,5274.2,8126.09,4604.97,1988.0537,10704.673,1358.82,2184.7282
2023/04/10,4109.11,33586.52,12084.36,20275.82,101846.64,252848.72,54246.53,7741.56,7324.75,15597.89,27213.86,9312.3,11230.07,3807.06,759.84,27633.66,59846.51,3294.43,7218.98,2512.36,3315.3578,11871.9274,4104.8118,20331.2,11870.08,1593.13,434.620634,5281.48,8126.09,4604.97,1988.0537,10704.673,1358.82,2184.7282
2023/04/11,4108.94,33684.79,12031.88,20421.85,106213.76,259963.4,54590.03,7785.72,7390.28,15655.17,27525.51,9237.7,11265.3,3817.13,763.32,27923.37,60157.72,3297.83,7309.89,2526.89,3313.5705,11877.1473,4100.1479,20485.24,11873.58,1597.1,437.004807,5306.88,8262.36,4613.88,1998.9852,10811.736,1372.78,2211.1833
2023/04/12,4091.95,33646.5,11929.34,20454.32,106889.71,266850.02,54344.3,7824.84,7396.94,15703.6,27629.34,9278.7,11231.99,3801.69,759.54,28082.7,60392.77,3286.12,7343.88,2550.64,3327.1816,11883.5141,4097.2876,20309.86,11917.5,1592.67,437.038517,5353.09,8231.53,4611.35,2020.5791,10761.843,1381.59,2215.1548
2023/04/13,4146.22,34029.69,12166.27,20564.49,106457.85,270328.98,54695.78,7843.38,7480.83,15729.46,27626.61,9310,11258.95,3812.93,760.57,28156.97,60431,3294.54,7324.11,2561.66,3318.3638,11739.8415,4068.9786,20344.48,11930.86,1592.67,433.216491,5341.03,8255.15,4619.49,2045.7978,10765.195,1381.94,2225.1373
2023/04/14,4137.64,33886.47,12123.47,20579.91,106279.37,275717.4,54460.06,7871.91,7519.61,15807.5,27872.24,9362.9,11342.86,3838.12,761.4,28493.47,60431,3302.66,7363.1,2571.49,3338.1525,11800.0939,4091.9988,20438.81,11880.56,1592.67,430.401932,5417.18,8308.56,4585.22,2085.2524,10858.449,1388.34,2249.4715
2023/04/17,4151.32,33987.18,12157.72,20641.97,106015.67,281295.24,54778.93,7879.51,7498.18,15789.53,27700.21,9378.5,11311.76,3849.52,758.5,28514.78,59910.75,3319.26,7381.5,2575.91,3385.6095,11855.484,4149.3836,20782.45,11936.15,1600.41,430.153813,5469.94,8378.66,4609.95,2111.6753,10866.269,1394.16,2249.666
2023/04/18,4154.87,33976.63,12153.41,20684.68,106163.23,284298.65,54385.52,7909.44,7533.63,15882.67,27891.43,9421.9,11358.98,3831.31,763.15,28658.83,59727.01,3309.56,7360.2,2569.77,3393.3312,11860.3994,4162.032,20650.51,11884.1,1593.85,431.328281,5474.62,8480.68,4595.08,2105.8644,10844.866,1392.94,2256.2772
2023/04/19,4154.52,33897.01,12157.23,20680.83,103912.94,275405.88,54308.09,7898.77,7549.44,15895.2,27933.61,9494.8,11366.22,3838.4,760.22,28606.76,59567.8,3324.05,7365.5,2575.08,3370.1283,11760.2715,4124.5589,20367.76,11917.82,1580.73,429.391833,5423.49,8543.03,4646.1,2065.74,10793.891,1382.7,2249.6809
2023/04/20,4129.79,33786.62,12059.56,20630.69,104366.82,281827.48,54293.71,7902.61,7538.71,15795.97,27627.12,9450.9,11390.64,3824.19,761.1,28657.57,59632.35,3313.41,7362.2,2563.11,3367.031,11717.2636,4113.0192,20396.97,11879.68,1565.1,429.090281,5397.59,8510.68,4614.56,2059.3876,10731.743,1377.77,2248.8168
2023/04/21,4133.52,33808.96,12072.46,20693.15,104366.82,290890.52,54175.28,7914.13,7577,15881.66,27745.81,9415.6,11460.58,3826.3,762.19,28564.37,59655.06,3321.82,7331.3,2544.4,3301.2575,11450.4349,4032.5672,20075.73,11927.5,1558.36,425.238933,5226.93,8489.95,4646.31,2107.591,10662.943,1373.61,2246.4075
2023/04/24,4137.04,33875.4,12037.2,20676.74,103946.58,299421.74,54713.7,7912.2,7573.86,15863.95,27537.07,9406.4,11467.2,3832.59,762.49,28593.52,60056.1,3324.55,7322,2523.5,3275.413,11317.0122,3982.6429,19959.94,12026.39,1557.87,423.582497,5296.78,8495.13,4633.46,2100.2217,10672.075,1385.97,2259.8232
2023/04/25,4071.63,33530.83,11799.16,20439.87,103220.09,303058.39,54371.09,7891.13,7531.61,15872.13,27253.48,9290.3,11513.12,3825.77,755.45,28620.07,60130.71,3296.56,7322,2489.02,3264.8717,11149.0112,3962.6658,19617.88,12026.39,1540.2,421.173771,5299.58,8507.15,4622.23,2092.3067,10628.366,1369.67,2249.2021
2023/04/26,4055.99,33301.87,11854.35,20366.72,102312.1,304796.96,54023.32,7852.64,7466.66,15795.73,27107.51,9293.7,11364.91,3795.6,749.6,28416.47,60300.58,3293.91,7320,2484.83,3264.1006,11185.6823,3959.2323,19757.27,11934.98,1543.95,422.879044,5325.59,8461.15,4611.61,2034.5727,10679.671,1367.81,2240.0804
2023/04/27,4135.35,33826.16,12142.24,20522.64,102923.31,296808.89,54442.17,7831.58,7483.84,15800.45,27158,9314.6,11361.89,3779.42,752.6,28457.68,60649.38,3282.03,7292.7,2495.81,3285.8844,11216.9975,3988.4185,19840.28,11918.22,1531.23,419.877381,5410.22,8368.63,4665.17,2052.3428,10670.267,1376.58,2271.1022
2023/04/28,4169.48,34098.16,12226.58,20636.54,104431.63,297960,55121.22,7870.57,7491.5,15922.38,27077.44,9241,11437.14,3779.42,752.6,28856.44,61112.44,3270.51,7309.2,2501.53,3323.2746,11338.6662,4029.0858,19894.57,12019.84,1529.12,425.75289,5414.68,8432.12,4676.15,2062.8581,10665.337,1392.47,2270.5839
2023/05/04,4061.22,33127.74,11966.4,20238.19,102174.34,281752.49,54667.21,7702.64,7340.77,15745.21,26670.29,9043.6,11456.37,3737.39,741.22,29157.95,61749.25,3269.18,7193.2,2500.94,3350.4587,11273.8659,4030.2471,19948.73,11968.55,1533.3,419.360917,5376.42,8287.13,4620.15,2030.5273,10512.08,1347.84,2228.1741
2023/05/05,4136.25,33674.38,12235.41,20542.03,105148.48,297140.11,54937.39,7778.38,7432.93,15961.02,27348.57,9147.3,11554.24,3799.88,750.48,29157.95,61054.29,3266.63,7214.2,2500.94,3334.5028,11180.872,4016.8774,20049.31,11889.01,1533.3,420.449743,5480.42,8396.67,4617.37,2030.5273,10648.751,1371.46,2240.484
2023/05/08,4138.12,33618.69,12256.92,20585.15,106042.15,304395.94,55033.12,7778.38,7440.91,15952.83,27426.23,9211.3,11595.25,3805.96,752.68,28949.88,61764.25,3257.66,7276.5,2513.21,3395.0036,11225.7742,4062.6624,20297.03,11942.49,1562.25,426.348158,5608.49,8511.97,4623.18,2093.5317,10697.272,1382.46,2239.0961
2023/05/09,4119.17,33561.81,12179.55,20585.73,107113.66,307773.27,55452.73,7764.09,7397.17,15955.48,27383.53,9183.2,11546.04,3767.41,748.38,29242.82,61761.33,3242.95,7264.1,2510.06,3357.6707,11125.0219,4027.8754,19867.58,11889.61,1564.66,425.759875,5550.89,8557.26,4608.2,2080.1792,10534.04,1369.05,2223.5779
2023/05/10,4137.64,33531.33,12306.44,20499.31,107448.21,310497.17,55534.68,7741.33,7361.2,15896.23,27264.77,9167.7,11447.23,3737.51,748.29,29122.18,61940.2,3242.29,7255.7,2502.99,3319.1506,11140.188,3996.8695,19762.2,11987.3,1569.56,426.901004,5569.61,8536.86,4601.99,2087.7069,10529.913,1370.79,2208.6584
2023/05/11,4130.62,33309.51,12328.51,20417.61,108256.4,313281.43,55014.16,7730.58,7381.78,15834.91,27098.89,9182.8,11522.97,3739.83,751.12,29126.72,61904.52,3229.55,7251.9,2491,3309.5512,11142.5252,3990.6637,19743.79,11887.76,1567.4,426.074887,5600,8544.01,4589.62,2105.5979,10532.675,1367.66,2229.9112
2023/05/12,4124.08,33300.62,12284.74,20419.62,108463.84,321529.57,54948.34,7754.62,7414.85,15913.82,27347.32,9234.1,11564.73,3741.07,752.99,29388.3,62027.9,3208.55,7255,2475.42,3272.3619,11005.6438,3937.7622,19627.24,11938.84,1561.53,433.176985,5596.49,8545.4,4643.57,2137.8125,10496.412,1382.04,2236.0335
2023/05/15,4136.28,33348.6,12365.21,20539.97,109029.12,320582.83,55261.42,7777.7,7418.21,15917.24,27245.46,9201.5,11578.25,3750.08,756.18,29626.34,62345.71,3214.72,7267.1,2479.35,3310.7367,11178.6231,3998.8872,19971.13,11912.07,1541.38,433.851282,5598.21,8629.33,4674.47,2130.7213,10504.94,1383.57,2251.2437
2023/05/16,4109.9,33012.14,12343.05,20242.07,108193.68,318791.97,55180.97,7751.08,7406.01,15897.93,27198.87,9191.4,11519.87,3688.89,756.22,29842.99,61932.47,3214.04,7234.7,2480.24,3290.9874,11099.2574,3978.2054,19978.25,11922.63,1539.84,433.600324,5619.06,8632.37,4674.11,2109.0143,10393.247,1376.98,2236.2539
2023/05/17,4158.77,33420.77,12500.57,20296.43,109459.95,327788.63,55067.37,7723.23,7399.44,15951.3,27196.46,9211.6,11437.78,3681.5,758.28,30093.59,61560.64,3173.84,7199.2,2494.66,3284.232,11091.0838,3960.165,19560.57,11927.26,1522.74,432.639608,5605.36,8658.88,4641.11,2106.5088,10379.722,1376.98,2246.2031
2023/05/18,4198.05,33535.91,12688.84,20297.09,110108.46,331210.61,55263.11,7742.3,7446.89,16163.36,27235.65,9213.1,11437.78,3717.3,765.28,30573.93,61431.74,3182.55,7236.8,2513.08,3297.3199,11078.2818,3956.0701,19727.25,12022.67,1526.69,436.59389,5640.66,8675.72,4608.11,2106.5088,10379.722,1376.98,2246.2031
2023/05/19,4191.98,33426.63,12657.9,20351.06,110744.51,338677.61,54296.05,7756.87,7491.96,16275.38,27520.33,9251.5,11571.16,3736.78,767.1,30808.35,61729.68,3202.59,7280.6,2537.79,3283.5417,11091.3595,3944.5403,19450.57,12010.97,1514.89,433.38895,5653.6,8686.61,4614.92,2106.5088,10390.006,1392.93,2288.3733
2023/05/22,4192.63,33286.58,12720.78,20351.06,110213.12,338978.89,53466.32,7770.99,7478.16,16223.99,27310.7,9305,11553.23,3736.57,767.61,31086.82,61963.68,3211.09,7263.3,2557.13,3296.4696,11127.0372,3969.3277,19678.17,12057.15,1529.24,433.464218,5691.5,8724.32,4580.32,2148.5561,10326.859,1386.67,2283.3075
